id,age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
73018,38,admin.,married,secondary,-762,no,no,unknown,may,165,1,-1,0,unknown,0
71597,33,services,married,secondary,39,yes,no,unknown,jun,66,4,-1,0,unknown,0
34615,32,blue-collar,married,secondary,316,yes,no,cellular,feb,14,4,-1,0,unknown,0
45215,42,management,married,tertiary,4014,yes,no,cellular,nov,149,4,186,1,other,0
16066,35,management,married,tertiary,-10,yes,no,cellular,may,168,2,364,1,other,0
48356,35,blue-collar,married,secondary,89,yes,no,unknown,may,145,2,-1,0,unknown,0
23182,57,admin.,divorced,secondary,3100,no,yes,cellular,jul,165,2,-1,0,unknown,0
19387,58,blue-collar,married,primary,226,yes,no,cellular,jul,306,2,-1,0,unknown,0
70765,33,technician,married,tertiary,2364,yes,no,unknown,jun,154,2,-1,0,unknown,0
17765,45,self-employed,married,tertiary,-497,yes,yes,cellular,may,217,1,176,1,failure,0
37573,35,blue-collar,married,secondary,53,yes,no,unknown,may,258,2,-1,0,unknown,0
54993,55,admin.,married,secondary,51,no,no,cellular,aug,94,2,-1,0,unknown,0
66395,30,admin.,single,secondary,983,yes,no,cellular,may,189,2,-1,0,unknown,1
20077,33,management,married,tertiary,1514,no,no,cellular,aug,447,1,728,2,failure,1
96638,32,self-employed,married,secondary,514,yes,no,cellular,jul,812,1,-1,0,unknown,1
40574,32,blue-collar,married,secondary,2366,yes,no,unknown,may,127,2,-1,0,unknown,0
55947,35,management,divorced,tertiary,649,no,no,cellular,apr,177,1,-1,0,unknown,0
84474,52,housemaid,married,secondary,3923,yes,no,cellular,nov,20,8,190,3,success,0
97282,56,retired,divorced,secondary,-663,yes,no,unknown,may,243,2,-1,0,unknown,0
96117,33,management,single,tertiary,2059,no,no,cellular,aug,106,2,-1,0,unknown,0
29989,40,blue-collar,married,primary,418,no,no,cellular,feb,84,2,-1,0,unknown,0
45774,54,management,divorced,tertiary,2079,no,yes,cellular,jul,217,1,-1,0,unknown,0
55452,32,technician,single,tertiary,785,yes,no,cellular,nov,53,2,-1,0,unknown,0
28641,59,retired,married,secondary,2396,no,no,cellular,aug,1040,6,-1,0,unknown,1
59900,32,technician,single,tertiary,1246,yes,no,cellular,apr,509,1,85,2,success,1
38079,37,entrepreneur,married,tertiary,298,no,no,cellular,aug,183,5,-1,0,unknown,0
40763,46,blue-collar,married,primary,0,yes,no,unknown,may,73,1,-1,0,unknown,0
80380,32,management,married,tertiary,937,no,no,cellular,aug,90,1,94,2,failure,0
95396,54,retired,married,secondary,1139,yes,no,cellular,may,155,1,177,7,failure,0
32939,20,student,single,unknown,4137,yes,no,telephone,apr,55,2,-1,0,unknown,0
73737,36,blue-collar,married,primary,0,no,no,unknown,jun,149,1,-1,0,unknown,0
39008,28,admin.,single,secondary,460,yes,no,unknown,may,741,6,-1,0,unknown,1
55911,59,retired,married,secondary,-2,no,yes,cellular,jul,102,1,-1,0,unknown,0
76484,24,technician,single,secondary,434,no,no,cellular,may,331,1,-1,0,unknown,0
73776,55,technician,divorced,secondary,61,yes,yes,cellular,aug,113,3,-1,0,unknown,0
70105,31,technician,single,tertiary,985,yes,no,cellular,apr,997,1,57,2,failure,1
68635,33,blue-collar,divorced,primary,142,yes,no,telephone,may,41,2,300,5,failure,0
91252,27,unemployed,single,secondary,11,no,no,cellular,feb,257,1,-1,0,unknown,0
38566,46,retired,married,primary,-35,yes,no,cellular,may,304,3,-1,0,unknown,0
60073,37,management,married,tertiary,-1884,yes,no,cellular,jul,193,1,-1,0,unknown,0
89752,58,management,single,tertiary,1387,yes,no,unknown,may,174,5,-1,0,unknown,0
74686,32,management,single,tertiary,2343,no,no,cellular,jul,226,1,-1,0,unknown,0
27174,59,retired,married,secondary,524,no,no,cellular,jan,166,2,-1,0,unknown,0
40623,47,management,single,tertiary,0,yes,no,cellular,nov,50,2,-1,0,unknown,0
94845,39,services,single,primary,4453,yes,no,cellular,jul,156,1,-1,0,unknown,0
96773,53,technician,married,secondary,237,yes,no,telephone,jul,18,1,-1,0,unknown,0
86952,46,management,married,tertiary,625,yes,no,unknown,jun,127,1,-1,0,unknown,0
97510,30,self-employed,single,secondary,5223,no,no,cellular,oct,404,2,-1,0,unknown,0
32475,58,management,married,tertiary,1602,no,no,cellular,nov,1032,10,115,3,failure,0
48934,47,unemployed,married,secondary,0,no,no,unknown,jun,284,1,-1,0,unknown,0
78499,38,services,married,unknown,15,yes,no,cellular,may,233,1,-1,0,unknown,0
54702,32,student,married,secondary,1536,no,no,cellular,aug,289,2,-1,0,unknown,1
22768,46,management,single,tertiary,-867,yes,yes,unknown,may,222,5,-1,0,unknown,0
46461,37,blue-collar,married,secondary,103,yes,no,cellular,may,153,1,-1,0,unknown,0
81324,30,admin.,single,secondary,-548,yes,yes,cellular,jul,70,2,-1,0,unknown,0
83853,40,admin.,single,tertiary,1248,no,no,unknown,jun,1290,2,-1,0,unknown,1
27699,30,blue-collar,married,secondary,393,yes,no,cellular,apr,1034,2,-1,0,unknown,0
97004,35,technician,divorced,secondary,2823,yes,no,cellular,jun,102,4,96,2,failure,0
26018,44,management,married,tertiary,278,no,no,cellular,aug,95,4,-1,0,unknown,0
30121,34,blue-collar,married,secondary,0,yes,yes,cellular,may,34,2,288,12,failure,0
21098,34,management,single,tertiary,747,no,no,cellular,aug,72,2,98,1,failure,0
11396,24,services,single,secondary,-248,yes,no,unknown,may,187,1,-1,0,unknown,0
32387,61,retired,married,primary,1515,yes,no,cellular,apr,253,2,-1,0,unknown,0
16059,42,technician,married,tertiary,246,yes,no,telephone,may,360,2,-1,0,unknown,0
54537,42,blue-collar,married,primary,1059,yes,no,unknown,may,163,2,-1,0,unknown,0
77575,30,admin.,married,secondary,873,yes,no,telephone,nov,119,1,167,3,success,0
66722,34,management,divorced,tertiary,140,no,no,cellular,aug,80,4,-1,0,unknown,0
77502,27,entrepreneur,single,secondary,77,yes,yes,cellular,may,123,1,-1,0,unknown,0
67603,34,admin.,married,secondary,50,yes,no,cellular,feb,173,1,258,2,failure,0
21571,34,entrepreneur,married,secondary,3119,yes,no,cellular,nov,505,1,183,4,failure,0
66231,35,blue-collar,married,secondary,-701,yes,yes,cellular,may,531,3,-1,0,unknown,0
98426,45,management,divorced,tertiary,24598,yes,no,unknown,may,313,3,-1,0,unknown,0
58963,53,self-employed,married,tertiary,4675,yes,no,cellular,jul,60,4,-1,0,unknown,0
62897,51,management,married,tertiary,0,yes,no,cellular,jul,58,2,-1,0,unknown,0
28108,34,technician,single,secondary,18777,yes,no,cellular,nov,535,1,-1,0,unknown,0
57196,59,management,married,tertiary,3640,no,no,cellular,nov,226,2,-1,0,unknown,0
17166,31,technician,single,secondary,23,yes,no,cellular,may,97,1,370,1,failure,0
22483,48,entrepreneur,married,secondary,86,yes,no,unknown,may,98,1,-1,0,unknown,0
95079,26,services,single,secondary,8206,yes,no,unknown,may,213,2,-1,0,unknown,0
98256,22,student,single,secondary,252,yes,no,cellular,may,206,3,-1,0,unknown,0
26060,32,blue-collar,married,secondary,-230,yes,no,cellular,jul,331,2,-1,0,unknown,0
22835,24,services,single,secondary,-122,yes,no,unknown,may,1000,1,-1,0,unknown,1
58175,39,technician,single,tertiary,393,no,no,cellular,mar,281,1,-1,0,unknown,1
11186,52,technician,married,secondary,234,no,no,cellular,nov,255,1,-1,0,unknown,1
41588,35,services,divorced,secondary,6,no,no,cellular,feb,111,1,-1,0,unknown,0
70519,33,services,married,secondary,624,yes,no,cellular,may,423,1,-1,0,unknown,0
37102,59,management,married,tertiary,315,no,no,cellular,mar,591,1,176,2,failure,1
56596,39,blue-collar,married,secondary,298,yes,no,unknown,may,216,1,-1,0,unknown,0
83173,28,blue-collar,married,secondary,-114,yes,no,unknown,may,244,2,-1,0,unknown,0
40606,41,blue-collar,married,secondary,629,yes,yes,unknown,may,208,2,-1,0,unknown,0
88298,40,technician,married,secondary,372,yes,no,cellular,nov,365,1,100,2,failure,0
55817,45,self-employed,married,tertiary,-312,no,no,telephone,nov,46,4,-1,0,unknown,0
17216,32,self-employed,married,tertiary,1214,no,no,cellular,aug,104,2,-1,0,unknown,0
23142,26,management,single,tertiary,2692,no,no,unknown,may,159,2,-1,0,unknown,0
10027,35,blue-collar,married,primary,22,yes,no,cellular,may,1190,2,302,2,other,1
78032,45,blue-collar,married,tertiary,23,yes,yes,cellular,may,234,3,-1,0,unknown,0
19292,29,services,married,secondary,3220,no,no,cellular,jul,172,3,-1,0,unknown,0
67363,34,unemployed,married,tertiary,473,no,no,cellular,aug,94,11,-1,0,unknown,0
50204,52,management,married,tertiary,575,no,no,unknown,jun,315,1,-1,0,unknown,0
27462,42,admin.,single,secondary,1143,yes,yes,telephone,nov,106,1,-1,0,unknown,0
93905,60,admin.,married,unknown,738,no,no,unknown,may,529,3,-1,0,unknown,0
46810,43,blue-collar,married,secondary,57,yes,no,cellular,jul,188,5,-1,0,unknown,0
59359,41,blue-collar,married,secondary,306,yes,no,telephone,may,86,1,369,2,failure,0
92726,51,services,married,unknown,7175,no,no,cellular,aug,98,14,-1,0,unknown,0
56644,40,blue-collar,married,primary,3736,yes,no,unknown,may,29,3,-1,0,unknown,0
19291,59,housemaid,divorced,primary,502,yes,no,telephone,may,27,3,-1,0,unknown,0
53683,30,technician,married,tertiary,239,no,no,telephone,oct,73,1,-1,0,unknown,0
93244,58,retired,single,primary,6570,no,no,cellular,jul,106,3,-1,0,unknown,0
91757,64,retired,married,primary,12067,no,no,telephone,jul,367,2,92,2,success,1
28661,51,management,divorced,tertiary,0,yes,no,cellular,jul,534,4,-1,0,unknown,0
84019,50,blue-collar,married,secondary,562,yes,no,cellular,apr,280,2,-1,0,unknown,0
77004,59,technician,married,secondary,0,yes,yes,unknown,may,109,1,-1,0,unknown,0
29702,56,retired,married,tertiary,839,no,yes,cellular,nov,630,1,187,2,other,0
67789,40,blue-collar,married,primary,13,yes,no,unknown,jul,178,1,-1,0,unknown,0
16611,49,blue-collar,married,secondary,1230,yes,yes,cellular,may,167,2,373,3,failure,0
97582,32,blue-collar,single,secondary,2,no,no,unknown,may,144,2,-1,0,unknown,0
11135,36,technician,divorced,secondary,664,yes,yes,cellular,jul,266,4,-1,0,unknown,0
72104,45,blue-collar,single,primary,92,no,yes,cellular,jul,99,7,-1,0,unknown,0
93785,39,technician,divorced,secondary,1222,yes,no,unknown,may,451,4,-1,0,unknown,0
22214,27,self-employed,single,tertiary,147,no,no,cellular,jun,111,5,-1,0,unknown,0
96576,55,admin.,married,secondary,139,no,no,cellular,apr,241,1,-1,0,unknown,1
22574,65,retired,married,primary,1760,no,no,cellular,aug,855,4,-1,0,unknown,1
65095,42,admin.,married,secondary,101,yes,no,unknown,may,32,3,-1,0,unknown,0
42088,44,admin.,single,secondary,1534,no,no,cellular,aug,166,1,99,2,other,1
78853,44,blue-collar,married,secondary,647,yes,no,cellular,apr,276,2,-1,0,unknown,0
80992,36,blue-collar,married,secondary,7449,yes,no,cellular,nov,187,2,-1,0,unknown,0
14442,43,unemployed,married,primary,240,yes,no,unknown,may,83,2,-1,0,unknown,0
95044,34,technician,married,secondary,1254,no,no,cellular,may,77,3,-1,0,unknown,0
43695,36,management,single,tertiary,0,no,no,cellular,aug,296,8,-1,0,unknown,0
26561,44,services,married,secondary,1326,no,no,cellular,jul,96,1,-1,0,unknown,0
55842,45,admin.,divorced,secondary,1201,no,no,cellular,jul,652,2,-1,0,unknown,0
90451,56,technician,married,tertiary,3082,yes,yes,unknown,jun,444,3,-1,0,unknown,0
28019,47,blue-collar,divorced,primary,1279,yes,no,cellular,feb,479,2,-1,0,unknown,0
63217,55,blue-collar,married,primary,23,yes,no,unknown,may,291,1,-1,0,unknown,0
52222,40,management,married,tertiary,294,yes,no,cellular,jul,97,5,-1,0,unknown,0
38425,40,management,married,tertiary,640,yes,no,cellular,apr,202,2,-1,0,unknown,0
47606,46,technician,married,secondary,78,no,no,cellular,aug,172,2,-1,0,unknown,0
34766,41,management,married,unknown,944,no,no,cellular,jul,81,2,-1,0,unknown,0
69017,33,blue-collar,married,primary,415,yes,no,cellular,may,316,1,337,4,success,0
18128,35,management,single,tertiary,565,yes,no,unknown,may,763,1,-1,0,unknown,1
85954,29,technician,single,secondary,3466,no,no,cellular,apr,274,1,-1,0,unknown,1
33518,72,retired,divorced,primary,0,no,no,telephone,aug,359,1,-1,0,unknown,0
61320,39,blue-collar,married,unknown,0,no,no,cellular,jul,90,3,-1,0,unknown,0
64722,33,services,married,secondary,1397,yes,no,cellular,apr,370,1,146,3,failure,0
58165,35,self-employed,married,primary,1094,yes,no,unknown,may,207,1,-1,0,unknown,0
13450,32,unemployed,married,secondary,2996,yes,no,unknown,may,68,1,-1,0,unknown,0
76815,54,admin.,married,secondary,0,no,no,cellular,oct,391,2,-1,0,unknown,0
24751,42,management,divorced,tertiary,47,yes,no,cellular,may,222,2,370,1,failure,0
98803,39,management,married,tertiary,429,yes,no,unknown,may,272,4,-1,0,unknown,0
76093,53,management,divorced,tertiary,6649,yes,no,cellular,jul,83,1,-1,0,unknown,0
44140,34,management,married,tertiary,3402,no,no,cellular,jun,88,2,-1,0,unknown,0
64781,30,technician,single,tertiary,23,no,no,cellular,aug,72,4,-1,0,unknown,0
61105,24,technician,single,secondary,278,yes,no,unknown,may,111,1,-1,0,unknown,0
94975,32,management,married,tertiary,663,yes,no,cellular,aug,106,4,-1,0,unknown,0
29323,26,admin.,married,secondary,1417,yes,no,unknown,jun,60,3,-1,0,unknown,0
13314,41,management,married,secondary,1956,no,no,cellular,may,114,6,168,11,other,0
43107,35,services,married,secondary,66,yes,no,cellular,nov,110,1,123,1,other,0
29104,28,services,single,secondary,1736,yes,no,unknown,may,139,3,-1,0,unknown,0
77620,43,technician,divorced,secondary,87,yes,no,cellular,jan,130,1,247,2,failure,0
27873,56,services,married,tertiary,3480,no,no,cellular,aug,124,1,-1,0,unknown,0
33822,31,management,single,tertiary,38279,no,no,cellular,jul,225,2,-1,0,unknown,0
58265,49,blue-collar,married,secondary,233,yes,no,cellular,jul,179,2,-1,0,unknown,0
74594,33,blue-collar,married,primary,276,no,no,unknown,jun,224,2,-1,0,unknown,0
56480,45,blue-collar,married,secondary,3,no,yes,telephone,jul,154,2,-1,0,unknown,0
66001,55,blue-collar,divorced,primary,39,yes,no,unknown,may,343,1,-1,0,unknown,0
56105,52,technician,divorced,secondary,106,no,no,cellular,aug,193,4,-1,0,unknown,0
84780,61,retired,married,secondary,89,no,no,cellular,oct,154,1,181,2,failure,0
61979,39,admin.,married,secondary,367,yes,no,unknown,may,106,1,-1,0,unknown,0
33809,36,self-employed,married,tertiary,687,yes,no,cellular,may,568,8,-1,0,unknown,0
79232,44,blue-collar,married,primary,-11,yes,no,unknown,may,13,1,-1,0,unknown,0
94363,64,retired,married,unknown,2923,no,no,cellular,mar,120,1,-1,0,unknown,0
85402,25,management,single,tertiary,493,yes,no,unknown,jun,301,1,-1,0,unknown,0
83915,32,technician,single,tertiary,190,yes,yes,unknown,may,352,1,-1,0,unknown,0
21990,58,admin.,married,secondary,2747,no,no,cellular,nov,907,2,-1,0,unknown,0
43972,29,student,married,tertiary,149,yes,no,unknown,may,367,4,-1,0,unknown,0
51354,58,admin.,married,primary,549,no,no,unknown,jun,82,2,-1,0,unknown,0
90317,45,services,married,secondary,0,no,no,cellular,jul,106,2,-1,0,unknown,0
56346,59,retired,married,secondary,56,no,no,unknown,jun,396,1,-1,0,unknown,0
95841,31,management,single,tertiary,291,yes,no,cellular,may,48,1,-1,0,unknown,0
72913,33,self-employed,married,secondary,215,yes,no,cellular,jul,543,12,-1,0,unknown,0
19924,36,unemployed,married,tertiary,4145,no,no,unknown,jun,988,4,-1,0,unknown,1
45148,40,blue-collar,single,secondary,3,no,no,cellular,nov,998,1,-1,0,unknown,1
81296,32,admin.,married,secondary,514,yes,no,unknown,may,459,1,-1,0,unknown,0
21379,42,technician,single,tertiary,-380,yes,no,cellular,may,413,1,294,1,other,0
51658,51,blue-collar,married,secondary,224,yes,yes,cellular,jul,231,5,-1,0,unknown,0
45669,25,blue-collar,married,secondary,-102,no,no,cellular,jul,466,1,-1,0,unknown,0
77877,42,services,married,tertiary,412,yes,no,telephone,nov,142,4,169,5,failure,0
77660,52,services,married,secondary,989,yes,no,unknown,may,260,2,-1,0,unknown,0
41324,31,blue-collar,single,secondary,39,yes,no,cellular,may,123,5,-1,0,unknown,0
72602,38,technician,divorced,tertiary,-530,yes,no,unknown,may,236,1,-1,0,unknown,0
98750,48,management,single,secondary,61,yes,no,unknown,may,198,1,-1,0,unknown,0
66782,68,retired,married,primary,2398,no,no,cellular,oct,352,1,-1,0,unknown,0
12360,33,management,married,secondary,1423,yes,no,cellular,may,333,2,364,3,failure,0
29746,48,services,divorced,secondary,0,yes,yes,unknown,may,263,1,-1,0,unknown,0
13309,33,management,married,tertiary,81,yes,no,cellular,may,104,1,186,1,failure,0
41765,30,services,married,secondary,1808,yes,no,cellular,may,83,2,-1,0,unknown,0
72779,36,services,single,secondary,62,yes,no,unknown,may,215,2,-1,0,unknown,0
53169,54,technician,married,secondary,6,yes,no,cellular,may,109,1,367,1,failure,0
21455,51,admin.,married,secondary,38,no,yes,cellular,jul,31,3,-1,0,unknown,0
73581,32,management,married,tertiary,273,yes,no,cellular,jul,231,10,-1,0,unknown,0
84404,37,blue-collar,married,secondary,-97,yes,no,unknown,jun,135,2,-1,0,unknown,0
65314,39,services,married,secondary,1323,yes,yes,telephone,jul,188,1,-1,0,unknown,0
41852,54,retired,married,secondary,1851,no,no,unknown,jun,296,3,-1,0,unknown,0
25393,28,services,single,secondary,290,yes,no,cellular,may,128,1,-1,0,unknown,0
81988,53,retired,married,tertiary,-22,yes,no,cellular,jul,20,3,-1,0,unknown,0
47419,60,retired,divorced,secondary,514,no,no,cellular,mar,263,1,124,9,other,1
27496,36,admin.,married,secondary,0,no,yes,cellular,jul,113,8,-1,0,unknown,0
67868,48,admin.,married,secondary,182,yes,no,unknown,may,180,2,-1,0,unknown,0
40675,57,management,divorced,tertiary,429,yes,no,cellular,jul,245,1,-1,0,unknown,0
79791,43,management,single,tertiary,2067,yes,no,unknown,may,756,1,-1,0,unknown,1
32664,36,blue-collar,married,primary,4608,yes,no,cellular,may,284,7,-1,0,unknown,0
93715,35,services,married,secondary,-12,no,no,cellular,jul,83,4,-1,0,unknown,0
74430,57,management,married,tertiary,412,no,no,cellular,nov,123,1,-1,0,unknown,0
44076,41,blue-collar,married,secondary,790,yes,no,cellular,apr,173,1,-1,0,unknown,0
52190,25,self-employed,single,unknown,1179,no,no,cellular,may,131,2,95,5,failure,0
42835,54,management,married,tertiary,3797,no,no,telephone,aug,253,2,-1,0,unknown,0
68736,39,management,single,tertiary,26,yes,yes,unknown,may,304,4,-1,0,unknown,0
58498,25,entrepreneur,single,tertiary,16874,yes,yes,cellular,may,117,2,-1,0,unknown,0
22316,54,admin.,divorced,unknown,0,no,no,cellular,jul,191,3,-1,0,unknown,0
99197,48,technician,married,secondary,3519,no,yes,cellular,feb,229,1,60,2,failure,0
16232,48,technician,married,secondary,658,no,no,cellular,feb,109,4,-1,0,unknown,0
47073,40,blue-collar,divorced,secondary,139,yes,no,unknown,may,91,1,-1,0,unknown,0
20230,25,admin.,single,secondary,96,yes,no,unknown,may,176,2,-1,0,unknown,0
54317,31,services,married,secondary,4687,yes,no,cellular,may,192,4,-1,0,unknown,0
51798,43,management,married,tertiary,9261,yes,no,cellular,apr,273,2,254,2,failure,0
70538,30,management,single,tertiary,638,yes,no,cellular,apr,483,2,291,6,other,0
49210,37,technician,single,secondary,17,yes,no,unknown,may,164,1,-1,0,unknown,0
57747,25,student,single,secondary,679,no,no,cellular,oct,297,5,94,6,other,1
82767,30,blue-collar,married,primary,1101,yes,yes,cellular,nov,779,2,175,1,failure,0
65231,56,services,married,secondary,467,no,yes,telephone,jul,105,8,-1,0,unknown,0
26464,27,admin.,single,secondary,-34,no,yes,cellular,jul,171,2,-1,0,unknown,0
25354,43,technician,married,secondary,629,no,no,cellular,aug,196,1,-1,0,unknown,0
34493,33,management,single,tertiary,3552,no,no,cellular,feb,158,2,85,3,failure,1
59536,35,management,single,unknown,186,yes,no,cellular,feb,196,2,-1,0,unknown,0
13642,24,unemployed,single,secondary,2696,no,no,cellular,sep,107,2,-1,0,unknown,0
85948,49,services,married,secondary,1345,yes,no,cellular,apr,254,1,-1,0,unknown,0
62861,55,blue-collar,married,primary,145,no,no,telephone,feb,59,3,5,2,other,0
24490,35,technician,single,secondary,915,no,yes,cellular,aug,89,3,-1,0,unknown,0
69654,43,admin.,married,secondary,506,no,no,unknown,jun,398,1,-1,0,unknown,0
95911,58,management,married,tertiary,3864,yes,no,cellular,jul,815,4,-1,0,unknown,1
95053,39,technician,single,secondary,-237,yes,no,cellular,may,64,2,-1,0,unknown,0
21130,50,technician,married,secondary,4,no,no,cellular,jul,200,5,-1,0,unknown,0
91621,53,technician,divorced,secondary,388,yes,yes,cellular,jan,67,1,247,1,failure,0
55861,40,technician,married,secondary,96,yes,yes,unknown,may,29,2,-1,0,unknown,0
77318,45,management,divorced,tertiary,-946,yes,no,cellular,may,213,1,-1,0,unknown,0
11745,46,management,married,tertiary,213,no,no,telephone,apr,151,3,-1,0,unknown,0
66672,56,services,divorced,unknown,1877,yes,no,unknown,may,86,1,-1,0,unknown,0
48172,45,admin.,married,secondary,0,yes,yes,cellular,aug,368,2,-1,0,unknown,0
70671,27,technician,married,secondary,267,yes,no,cellular,may,166,4,-1,0,unknown,0
68077,32,admin.,married,secondary,7522,yes,no,cellular,jul,240,3,-1,0,unknown,0
43909,34,services,divorced,secondary,1826,yes,no,cellular,may,212,1,-1,0,unknown,0
83842,40,management,married,secondary,-1545,no,no,cellular,aug,70,13,-1,0,unknown,0
92502,47,technician,married,secondary,503,yes,no,unknown,may,109,2,-1,0,unknown,0
21784,34,management,single,tertiary,2576,yes,yes,cellular,aug,236,4,-1,0,unknown,0
86201,32,self-employed,single,secondary,356,yes,no,cellular,aug,511,6,-1,0,unknown,0
47071,34,blue-collar,married,secondary,320,yes,no,cellular,nov,413,1,92,3,success,1
80200,51,technician,married,secondary,3899,yes,yes,telephone,nov,82,6,-1,0,unknown,0
75296,32,management,single,secondary,67,no,no,cellular,aug,55,2,-1,0,unknown,0
88222,35,technician,married,secondary,319,yes,no,unknown,may,74,1,-1,0,unknown,0
88447,57,blue-collar,married,primary,133,no,yes,cellular,jul,173,4,-1,0,unknown,0
79672,39,technician,married,tertiary,122,no,no,unknown,jun,44,5,-1,0,unknown,0
69772,48,blue-collar,married,primary,456,yes,yes,unknown,may,289,1,-1,0,unknown,0
52829,32,technician,single,secondary,35,no,no,cellular,aug,199,6,-1,0,unknown,0
63435,42,unemployed,married,secondary,250,yes,no,cellular,jul,247,3,-1,0,unknown,0
60191,40,blue-collar,married,primary,0,yes,no,unknown,jun,329,3,-1,0,unknown,0
12935,38,admin.,divorced,secondary,485,yes,no,cellular,feb,252,1,-1,0,unknown,0
56805,37,services,married,secondary,20,yes,no,telephone,may,151,5,-1,0,unknown,0
90386,48,admin.,divorced,secondary,295,yes,no,cellular,nov,123,1,164,2,success,0
28030,39,admin.,single,secondary,1413,yes,no,cellular,apr,396,1,-1,0,unknown,0
22686,42,management,married,tertiary,365,yes,no,unknown,may,49,2,-1,0,unknown,0
80335,39,blue-collar,married,primary,499,yes,no,cellular,may,156,1,-1,0,unknown,0
47103,39,management,married,tertiary,416,yes,no,cellular,apr,145,1,-1,0,unknown,0
51926,35,technician,divorced,secondary,56,no,no,cellular,aug,24,12,-1,0,unknown,0
90462,41,blue-collar,married,primary,262,yes,no,unknown,may,159,1,-1,0,unknown,0
43260,36,management,married,tertiary,531,yes,no,unknown,jun,187,2,-1,0,unknown,0
21076,55,blue-collar,married,primary,82,yes,no,unknown,may,292,2,-1,0,unknown,0
12463,43,blue-collar,married,primary,-635,yes,no,unknown,may,37,9,-1,0,unknown,0
65203,57,housemaid,married,primary,85,no,no,unknown,jun,194,1,-1,0,unknown,0
86458,38,services,married,secondary,4392,no,no,cellular,nov,23,2,110,2,failure,0
45983,50,management,single,unknown,1277,no,no,cellular,may,63,1,-1,0,unknown,0
79883,69,retired,married,unknown,647,no,no,telephone,mar,199,1,-1,0,unknown,0
79502,39,technician,single,secondary,1355,yes,no,cellular,may,1180,1,-1,0,unknown,1
86594,43,blue-collar,married,secondary,314,yes,yes,cellular,apr,247,3,339,2,failure,0
65973,33,management,married,tertiary,91,no,no,cellular,jul,526,1,-1,0,unknown,0
99959,43,blue-collar,divorced,primary,49,yes,no,unknown,may,100,1,-1,0,unknown,0
59484,41,technician,single,secondary,0,no,no,unknown,jun,229,2,-1,0,unknown,0
63002,48,blue-collar,married,secondary,0,yes,yes,cellular,may,275,1,-1,0,unknown,0
90746,51,blue-collar,married,secondary,19,no,no,cellular,jun,292,1,-1,0,unknown,0
13632,44,blue-collar,married,secondary,0,no,no,unknown,jun,26,7,-1,0,unknown,0
41526,31,self-employed,married,tertiary,2666,no,no,cellular,nov,318,2,97,6,success,1
68144,33,blue-collar,divorced,secondary,86,no,yes,cellular,nov,183,3,186,1,failure,0
30750,35,services,divorced,secondary,532,yes,no,unknown,jun,375,1,-1,0,unknown,0
67844,50,technician,divorced,secondary,0,no,no,cellular,feb,91,2,-1,0,unknown,0
18133,36,services,married,secondary,0,no,no,cellular,jul,843,2,-1,0,unknown,1
42453,32,blue-collar,single,secondary,3658,yes,yes,cellular,nov,56,4,-1,0,unknown,0
44858,66,retired,married,secondary,203,no,no,cellular,jul,376,1,-1,0,unknown,1
30159,59,admin.,divorced,secondary,636,no,no,cellular,aug,91,4,-1,0,unknown,0
79576,32,blue-collar,divorced,secondary,91,yes,no,cellular,may,119,2,351,12,other,0
34594,38,technician,married,tertiary,180,no,no,cellular,aug,258,7,-1,0,unknown,0
29626,35,blue-collar,single,secondary,4845,no,no,cellular,nov,718,1,-1,0,unknown,0
95218,34,technician,married,secondary,-1490,yes,yes,cellular,may,219,1,-1,0,unknown,0
82678,39,blue-collar,married,primary,118,no,no,cellular,feb,906,1,-1,0,unknown,1
10543,64,management,married,secondary,1646,no,no,cellular,aug,68,3,-1,0,unknown,0
13678,28,self-employed,single,tertiary,0,yes,no,cellular,jul,479,1,-1,0,unknown,0
42006,65,retired,divorced,secondary,828,no,no,cellular,jul,305,1,-1,0,unknown,1
45958,36,services,married,unknown,-19,no,yes,cellular,jul,185,1,-1,0,unknown,0
69141,39,blue-collar,single,unknown,2841,yes,no,unknown,jun,1121,3,-1,0,unknown,0
89531,42,admin.,single,secondary,-847,yes,no,unknown,may,137,2,-1,0,unknown,0
39471,80,retired,married,primary,997,no,no,cellular,oct,746,2,86,1,other,1
33502,50,blue-collar,married,secondary,579,no,no,cellular,aug,83,4,-1,0,unknown,0
23325,40,technician,married,secondary,1716,yes,no,cellular,aug,226,8,-1,0,unknown,0
45780,26,services,single,secondary,74,no,no,cellular,jul,362,1,-1,0,unknown,0
49202,35,management,married,tertiary,511,no,no,cellular,aug,91,4,-1,0,unknown,0
99708,37,self-employed,married,secondary,111,no,no,cellular,aug,179,8,-1,0,unknown,0
56552,30,management,single,tertiary,2017,yes,no,cellular,may,213,4,-1,0,unknown,0
44378,30,unemployed,married,tertiary,0,yes,no,cellular,nov,756,1,-1,0,unknown,0
67257,37,admin.,married,secondary,0,no,no,cellular,jul,153,4,-1,0,unknown,0
27949,61,retired,married,primary,197,no,no,cellular,feb,113,1,-1,0,unknown,1
96798,26,technician,single,secondary,507,no,no,cellular,apr,380,1,-1,0,unknown,1
19435,34,management,married,tertiary,91,no,no,cellular,apr,144,1,281,1,failure,0
34647,26,student,single,secondary,5296,no,no,telephone,aug,127,1,-1,0,unknown,0
